[2025-10-27 20:32:33] [INFO    ] discord.client: logging in using static token
[2025-10-27 21:04:46] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599086941, 'seq_ack': 7}}.
[2025-10-27 21:04:46] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599086941}}
[2025-10-27 21:04:51] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599091953, 'seq_ack': 7}.
[2025-10-27 21:04:51] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599091953, 'seq_ack': 7}}.
[2025-10-27 21:04:51] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599091953}}
[2025-10-27 21:04:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 19.
[2025-10-27 21:04:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 21:04:56] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599096962, 'seq_ack': 7}.
[2025-10-27 21:04:56] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599096962, 'seq_ack': 7}}.
[2025-10-27 21:04:56] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599096962}}
[2025-10-27 21:05:01] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599101975, 'seq_ack': 7}.
[2025-10-27 21:05:01] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599101975, 'seq_ack': 7}}.
[2025-10-27 21:05:01] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599101975}}
[2025-10-27 21:05:06] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599106986, 'seq_ack': 7}.
[2025-10-27 21:05:06] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599106986, 'seq_ack': 7}}.
[2025-10-27 21:05:07] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599106986}}
[2025-10-27 21:05:11] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599111991, 'seq_ack': 7}.
[2025-10-27 21:05:11] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599111991, 'seq_ack': 7}}.
[2025-10-27 21:05:12] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599111991}}
[2025-10-27 21:05:17] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599117004, 'seq_ack': 7}.
[2025-10-27 21:05:17] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599117004, 'seq_ack': 7}}.
[2025-10-27 21:05:17] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599117004}}
[2025-10-27 21:05:22] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599122010, 'seq_ack': 7}.
[2025-10-27 21:05:22] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599122010, 'seq_ack': 7}}.
[2025-10-27 21:05:22] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599122010}}
[2025-10-27 21:05:27] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599127019, 'seq_ack': 7}.
[2025-10-27 21:05:27] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599127019, 'seq_ack': 7}}.
[2025-10-27 21:05:27] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599127019}}
[2025-10-27 21:05:32] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599132027, 'seq_ack': 7}.
[2025-10-27 21:05:32] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599132027, 'seq_ack': 7}}.
[2025-10-27 21:05:32] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599132027}}
[2025-10-27 21:05:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 19.
[2025-10-27 21:05:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 21:05:37] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599137032, 'seq_ack': 7}.
[2025-10-27 21:05:37] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599137032, 'seq_ack': 7}}.
[2025-10-27 21:05:37] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599137032}}
[2025-10-27 21:05:42] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599142039, 'seq_ack': 7}.
[2025-10-27 21:05:42] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599142039, 'seq_ack': 7}}.
[2025-10-27 21:05:42] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599142039}}
[2025-10-27 21:05:47] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599147045, 'seq_ack': 7}.
[2025-10-27 21:05:47] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599147045, 'seq_ack': 7}}.
[2025-10-27 21:05:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599147045}}
[2025-10-27 21:05:52] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599152055, 'seq_ack': 7}.
[2025-10-27 21:05:52] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599152055, 'seq_ack': 7}}.
[2025-10-27 21:05:52] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599152055}}
[2025-10-27 21:05:57] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599157066, 'seq_ack': 7}.
[2025-10-27 21:05:57] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599157066, 'seq_ack': 7}}.
[2025-10-27 21:05:57] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599157066}}
[2025-10-27 21:06:02] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599162081, 'seq_ack': 7}.
[2025-10-27 21:06:02] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599162081, 'seq_ack': 7}}.
[2025-10-27 21:06:02] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599162081}}
[2025-10-27 21:06:07] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599167086, 'seq_ack': 7}.
[2025-10-27 21:06:07] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599167086, 'seq_ack': 7}}.
[2025-10-27 21:06:07] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599167086}}
[2025-10-27 21:06:12] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599172090, 'seq_ack': 7}.
[2025-10-27 21:06:12] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599172090, 'seq_ack': 7}}.
[2025-10-27 21:06:12] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599172090}}
[2025-10-27 21:06:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 19.
[2025-10-27 21:06:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 21:06:17] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599177098, 'seq_ack': 7}.
[2025-10-27 21:06:17] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599177098, 'seq_ack': 7}}.
[2025-10-27 21:06:17] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599177098}}
[2025-10-27 21:06:22] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599182107, 'seq_ack': 7}.
[2025-10-27 21:06:22] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599182107, 'seq_ack': 7}}.
[2025-10-27 21:06:22] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599182107}}
[2025-10-27 21:06:27] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599187112, 'seq_ack': 7}.
[2025-10-27 21:06:27] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599187112, 'seq_ack': 7}}.
[2025-10-27 21:06:27] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599187112}}
[2025-10-27 21:06:32] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599192122, 'seq_ack': 7}.
[2025-10-27 21:06:32] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599192122, 'seq_ack': 7}}.
[2025-10-27 21:06:32] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599192122}}
[2025-10-27 21:06:37] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599197137, 'seq_ack': 7}.
[2025-10-27 21:06:37] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599197137, 'seq_ack': 7}}.
[2025-10-27 21:06:37] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599197137}}
[2025-10-27 21:06:42] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599202144, 'seq_ack': 7}.
[2025-10-27 21:06:42] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599202144, 'seq_ack': 7}}.
[2025-10-27 21:06:42] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599202144}}
[2025-10-27 21:06:47] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599207158, 'seq_ack': 7}.
[2025-10-27 21:06:47] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599207158, 'seq_ack': 7}}.
[2025-10-27 21:06:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599207158}}
[2025-10-27 21:06:52] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599212162, 'seq_ack': 7}.
[2025-10-27 21:06:52] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599212162, 'seq_ack': 7}}.
[2025-10-27 21:06:52] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599212162}}
[2025-10-27 21:06:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 19.
[2025-10-27 21:06:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 21:06:57] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599217176, 'seq_ack': 7}.
[2025-10-27 21:06:57] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599217176, 'seq_ack': 7}}.
[2025-10-27 21:06:57] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599217176}}
[2025-10-27 21:07:02] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599222178, 'seq_ack': 7}.
[2025-10-27 21:07:02] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599222178, 'seq_ack': 7}}.
[2025-10-27 21:07:02] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599222178}}
[2025-10-27 21:07:07] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599227187, 'seq_ack': 7}.
[2025-10-27 21:07:07] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599227187, 'seq_ack': 7}}.
[2025-10-27 21:07:07] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599227187}}
[2025-10-27 21:07:12] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599232192, 'seq_ack': 7}.
[2025-10-27 21:07:12] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599232192, 'seq_ack': 7}}.
[2025-10-27 21:07:12] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599232192}}
[2025-10-27 21:07:17] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599237192, 'seq_ack': 7}.
[2025-10-27 21:07:17] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599237192, 'seq_ack': 7}}.
[2025-10-27 21:07:17] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599237192}}
[2025-10-27 21:07:22] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599242206, 'seq_ack': 7}.
[2025-10-27 21:07:22] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599242206, 'seq_ack': 7}}.
[2025-10-27 21:07:22] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599242206}}
[2025-10-27 21:07:27] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599247214, 'seq_ack': 7}.
[2025-10-27 21:07:27] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599247214, 'seq_ack': 7}}.
[2025-10-27 21:07:27] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599247214}}
[2025-10-27 21:07:32] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599252223, 'seq_ack': 7}.
[2025-10-27 21:07:32] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599252223, 'seq_ack': 7}}.
[2025-10-27 21:07:32] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599252223}}
[2025-10-27 21:07:37] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599257223, 'seq_ack': 7}.
[2025-10-27 21:07:37] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599257223, 'seq_ack': 7}}.
[2025-10-27 21:07:37] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599257223}}
[2025-10-27 21:07:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 19.
[2025-10-27 21:07:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 21:07:42] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599262225, 'seq_ack': 7}.
[2025-10-27 21:07:42] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599262225, 'seq_ack': 7}}.
[2025-10-27 21:07:42] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599262225}}
[2025-10-27 21:07:47] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599267236, 'seq_ack': 7}.
[2025-10-27 21:07:47] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599267236, 'seq_ack': 7}}.
[2025-10-27 21:07:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599267236}}
[2025-10-27 21:07:52] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599272245, 'seq_ack': 7}.
[2025-10-27 21:07:52] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599272245, 'seq_ack': 7}}.
[2025-10-27 21:07:52] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599272245}}
[2025-10-27 21:07:57] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599277252, 'seq_ack': 7}.
[2025-10-27 21:07:57] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599277252, 'seq_ack': 7}}.
[2025-10-27 21:07:57] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599277252}}
[2025-10-27 21:08:02] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599282252, 'seq_ack': 7}.
[2025-10-27 21:08:02] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599282252, 'seq_ack': 7}}.
[2025-10-27 21:08:02] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599282252}}
[2025-10-27 21:08:07] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599287264, 'seq_ack': 7}.
[2025-10-27 21:08:07] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599287264, 'seq_ack': 7}}.
[2025-10-27 21:08:07] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599287264}}
[2025-10-27 21:08:12] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599292265, 'seq_ack': 7}.
[2025-10-27 21:08:12] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599292265, 'seq_ack': 7}}.
[2025-10-27 21:08:12] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599292265}}
[2025-10-27 21:08:17] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599297273, 'seq_ack': 7}.
[2025-10-27 21:08:17] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599297273, 'seq_ack': 7}}.
[2025-10-27 21:08:17] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599297273}}
[2025-10-27 21:08:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 19.
[2025-10-27 21:08:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 21:08:22] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599302275, 'seq_ack': 7}.
[2025-10-27 21:08:22] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599302275, 'seq_ack': 7}}.
[2025-10-27 21:08:22] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599302275}}
[2025-10-27 21:08:27] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599307285, 'seq_ack': 7}.
[2025-10-27 21:08:27] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599307285, 'seq_ack': 7}}.
[2025-10-27 21:08:27] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599307285}}
[2025-10-27 21:08:32] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599312296, 'seq_ack': 7}.
[2025-10-27 21:08:32] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599312296, 'seq_ack': 7}}.
[2025-10-27 21:08:32] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599312296}}
[2025-10-27 21:08:37] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599317301, 'seq_ack': 7}.
[2025-10-27 21:08:37] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599317301, 'seq_ack': 7}}.
[2025-10-27 21:08:37] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599317301}}
[2025-10-27 21:08:42] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599322312, 'seq_ack': 7}.
[2025-10-27 21:08:42] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599322312, 'seq_ack': 7}}.
[2025-10-27 21:08:42] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599322312}}
[2025-10-27 21:08:47] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599327315, 'seq_ack': 7}.
[2025-10-27 21:08:47] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599327315, 'seq_ack': 7}}.
[2025-10-27 21:08:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599327315}}
[2025-10-27 21:08:52] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599332330, 'seq_ack': 7}.
[2025-10-27 21:08:52] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599332330, 'seq_ack': 7}}.
[2025-10-27 21:08:52] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599332330}}
[2025-10-27 21:08:57] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599337331, 'seq_ack': 7}.
[2025-10-27 21:08:57] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599337331, 'seq_ack': 7}}.
[2025-10-27 21:08:57] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599337331}}
[2025-10-27 21:09:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 19.
[2025-10-27 21:09:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 21:09:02] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599342340, 'seq_ack': 7}.
[2025-10-27 21:09:02] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599342340, 'seq_ack': 7}}.
[2025-10-27 21:09:02] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599342340}}
[2025-10-27 21:09:07] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599347351, 'seq_ack': 7}.
[2025-10-27 21:09:07] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599347351, 'seq_ack': 7}}.
[2025-10-27 21:09:07] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599347351}}
[2025-10-27 21:09:12] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599352357, 'seq_ack': 7}.
[2025-10-27 21:09:12] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599352357, 'seq_ack': 7}}.
[2025-10-27 21:09:12] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599352357}}
[2025-10-27 21:09:17] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599357363, 'seq_ack': 7}.
[2025-10-27 21:09:17] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599357363, 'seq_ack': 7}}.
[2025-10-27 21:09:17] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599357363}}
[2025-10-27 21:09:22] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599362378, 'seq_ack': 7}.
[2025-10-27 21:09:22] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599362378, 'seq_ack': 7}}.
[2025-10-27 21:09:22] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599362378}}
[2025-10-27 21:09:27] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599367386, 'seq_ack': 7}.
[2025-10-27 21:09:27] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599367386, 'seq_ack': 7}}.
[2025-10-27 21:09:27] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599367386}}
[2025-10-27 21:09:32] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599372400, 'seq_ack': 7}.
[2025-10-27 21:09:32] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599372400, 'seq_ack': 7}}.
[2025-10-27 21:09:32] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599372400}}
[2025-10-27 21:09:37] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599377411, 'seq_ack': 7}.
[2025-10-27 21:09:37] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599377411, 'seq_ack': 7}}.
[2025-10-27 21:09:37] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599377411}}
[2025-10-27 21:09:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 19.
[2025-10-27 21:09:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 21:09:42] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599382425, 'seq_ack': 7}.
[2025-10-27 21:09:42] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761599382425, 'seq_ack': 7}}.
[2025-10-27 21:09:42] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761599382425}}
[2025-10-27 21:09:47] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761599387440, 'seq_ack': 7}.
